dataset,n_neighbours,weights,distance_metric,dataset_load_time_s,cv_time_s,fit_time_s,test_time_s,fit_ram_mb,cv_macro_f1,cv_macro_recall,cv_macro_sensitivity,cv_macro_roc_auc,cv_cross_entropy,cv_brier,cv_ece,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
digits,3,uniform,manhattan,0.046133500058203936,0.44154300005175173,0.0003817998804152012,0.1233603002037853,0.00390625,0.9717527212890369,0.9724918461126955,0.9724918461126955,0.9956388545030894,0.2572396600994041,0.04424119241192381,0.013228319783197207,0.9831523960930454,0.9830952380952107,0.9830952380952107,0.9935299623901477,0.33756599550944955,0.040123456790122844,0.027777777777776503
digits,3,distance,euclidean,0.046133500058203936,0.4496595000382513,0.0003955999854952097,0.12942989985458553,0.07421875,0.9740167981780908,0.9745928229136721,0.9745928229136721,0.9950288723055658,0.29278092938874095,0.043076359420517775,0.01635520052632869,0.9662654639586629,0.9664242814242543,0.9664242814242543,0.9907097545693464,0.49300014354789695,0.051252133301199244,0.01982928041611856
digits,3,distance,manhattan,0.046133500058203936,0.4779755000490695,0.00040069990791380405,0.12669790000654757,0.0,0.9717527212890369,0.9724918461126955,0.9724918461126955,0.9957019011918629,0.2546550714965322,0.04205943370562297,0.013355031378997597,0.9831523960930454,0.9830952380952107,0.9830952380952107,0.9934733640844753,0.33646620571676555,0.039170778404923855,0.028712173324514784
digits,5,uniform,euclidean,0.046133500058203936,0.456276300130412,0.0005568999331444502,0.1272581999655813,0.06640625,0.9778764578667845,0.9784075335563024,0.9784075335563024,0.9974669701127011,0.1831755703934017,0.045938056523421165,0.02505903987611211,0.9661426752974587,0.9664242814242545,0.9664242814242545,0.9950239365230107,0.2832315043587436,0.047999999999999335,0.025555555555554353
digits,5,uniform,manhattan,0.046133500058203936,0.43262330000288785,0.00035380013287067413,0.12932710000313818,0.0,0.9694512534013512,0.9696209098499262,0.9696209098499262,0.9963418502451062,0.23811765811935448,0.049227642276422144,0.019209252806813015,0.9887440743412501,0.988650793650766,0.988650793650766,0.9950908635945673,0.27412078238243626,0.03911111111111112,0.03833333333333333
digits,5,distance,euclidean,0.046133500058203936,0.4929116000421345,0.00036150007508695126,0.13224989990703762,0.03515625,0.9771849220076654,0.977737741724108,0.977737741724108,0.9975205963031424,0.18041492529147,0.04389397879211908,0.030695269536637492,0.9661426752974587,0.9664242814242545,0.9664242814242545,0.9950063541054283,0.2825776573861068,0.0473339658168709,0.026812451516084482
digits,5,distance,manhattan,0.046133500058203936,0.4747253998648375,0.0006705000996589661,0.1318207997828722,0.0234375,0.9694201233700831,0.9698090818929369,0.9698090818929369,0.9964358048752209,0.2339896120830675,0.04627545686654071,0.029149799713128883,0.9887440743412501,0.988650793650766,0.988650793650766,0.9950651434299582,0.272530029840819,0.03799581325447709,0.036945881601993344
digits,7,uniform,euclidean,0.046133500058203936,0.4529345000628382,0.0003649999853223562,0.1251640000846237,0.00390625,0.9720628522288269,0.9729802714763153,0.9729802714763153,0.997719668151178,0.18486372181689817,0.05409121255935516,0.03480552790221745,0.966524308890274,0.9664993564993296,0.9664993564993296,0.9964162169576227,0.22795374668642332,0.052947845804988625,0.021825396825395943
digits,7,uniform,manhattan,0.046133500058203936,0.4834061001893133,0.0004732001107186079,0.14012219989672303,0.0703125,0.9676611318126713,0.9682498821976505,0.9682498821976505,0.9973291532560309,0.20229233654143663,0.05509325100539582,0.027943006470880605,0.9774792446598871,0.9774560274560002,0.9774560274560002,0.9949909567401971,0.28770015178571473,0.046371882086166966,0.035317460317459845
digits,7,distance,euclidean,0.046133500058203936,0.49128179997205734,0.0003909000661224127,0.14343550009652972,0.125,0.9720642197367994,0.9729802714763153,0.9729802714763153,0.9978191737309379,0.17995488464465503,0.05089374942270204,0.03420876364119173,0.966524308890274,0.9664993564993296,0.9664993564993296,0.9964379771590126,0.22557575733522547,0.051302685573862326,0.02255322754772239
digits,7,distance,manhattan,0.046133500058203936,0.5199760999530554,0.0004625997971743345,0.14783899998292327,0.0078125,0.9676611318126713,0.9682498821976505,0.9682498821976505,0.9974441848058753,0.1964732903810539,0.05121022963771369,0.031140559442959986,0.9774792446598871,0.9774560274560002,0.9774560274560002,0.9949735981097092,0.2846927420226425,0.0442827486389016,0.03295251449408677
digits,9,uniform,euclidean,0.046133500058203936,0.5021788000594825,0.0006167001556605101,0.13062749989330769,0.0390625,0.9711493394960152,0.9720858571144649,0.9720858571144649,0.998352408653996,0.16460126529752256,0.059188879807668925,0.04617638835118503,0.9662640346381034,0.9664199914199644,0.9664199914199644,0.9964236042656036,0.24148874147886493,0.0570644718792862,0.03919753086419695
digits,9,uniform,manhattan,0.046133500058203936,0.43249999987892807,0.0003667999990284443,0.1303038999903947,0.02734375,0.9677814456323757,0.9682060048274573,0.9682060048274573,0.9975002258617293,0.19952989215148853,0.0601390024041323,0.03951934658235421,0.9718564607601646,0.9718211068210797,0.9718211068210797,0.9963834860847445,0.23407466188596004,0.0549382716049378,0.036419753086419614
digits,9,distance,euclidean,0.046133500058203936,0.530326200183481,0.0005932000931352377,0.1340222000144422,0.0390625,0.9719468499895744,0.9729191904477983,0.9729191904477983,0.9984467919429033,0.15804786132332077,0.05510829579880351,0.0400069995757739,0.9662640346381034,0.9664199914199644,0.9664199914199644,0.9964804203918641,0.23762198033529433,0.05475545692841975,0.02663459942568166
digits,9,distance,manhattan,0.046133500058203936,0.4900265000760555,0.0003799998667091131,0.13058670004829764,0.046875,0.9677814456323757,0.9682060048274573,0.9682060048274573,0.9976740491711118,0.19260468156036403,0.05593005265657429,0.03546586587637227,0.9718564607601646,0.9718211068210797,0.9718211068210797,0.9964170172654979,0.22928923591054284,0.0516379470318032,0.032150062808229594
digits,11,uniform,euclidean,0.046133500058203936,0.4638223999645561,0.00037029990926384926,0.13446610001847148,0.00390625,0.9662516036119817,0.9669481478397615,0.9669481478397615,0.9982222550554141,0.1794105251438578,0.06611822213263394,0.047711214936824495,0.9663024186561271,0.9663449163448894,0.9663449163448894,0.9962292871972123,0.2537909496540181,0.061753902662993215,0.03156565656565598
digits,11,uniform,manhattan,0.046133500058203936,0.4565906999632716,0.0004875999875366688,0.126523100072518,0.06640625,0.9653071338206018,0.965683263631032,0.965683263631032,0.9978133030495455,0.19618172678472584,0.0660505914386174,0.04213828177242769,0.9689732963893241,0.969043329043302,0.969043329043302,0.9963691012583228,0.24333224438344941,0.057759412304867246,0.0313131313131313
digits,11,distance,euclidean,0.046133500058203936,0.4782519999425858,0.000687299994751811,0.12634569988586009,-2.10546875,0.9692729519305321,0.9701459407090314,0.9701459407090314,0.9983685351720618,0.17114912233912843,0.06102223202588569,0.04541013019454178,0.9663024186561271,0.9663449163448894,0.9663449163448894,0.996346117040894,0.24854386424833208,0.05868476147036543,0.027894303210403766
digits,11,distance,manhattan,0.046133500058203936,0.4994095000438392,0.0005501999985426664,0.13958929991349578,0.0,0.9660066383382351,0.9665165969643652,0.9665165969643652,0.997996119794319,0.1878032023199446,0.061061413547680674,0.039709134638768746,0.9689732963893241,0.969043329043302,0.969043329043302,0.9964251669455374,0.2376942725077333,0.05426144371473721,0.027759870260318325
digits,13,uniform,euclidean,0.046133500058203936,0.45266830013133585,0.00036479998379945755,0.14093609992414713,0.046875,0.9634422307177181,0.9641269463658351,0.9641269463658351,0.9980825975911782,0.19158358599320985,0.07133464825772481,0.055412422942910676,0.9693436428723464,0.9692771342771073,0.9692771342771073,0.9960475034802434,0.26526205085386606,0.06679815910585077,0.04358974358974334
