implementation,dataset,n_neighbours,weights,distance_metric,dataset_load_time_sec,cv_time_sec,fit_time_sec,test_time_sec,fit_ram_mb,cv_macro_f1_mean,cv_macro_f1_std,cv_macro_recall_mean,cv_macro_recall_std,cv_macro_sensitivity_mean,cv_macro_sensitivity_std,cv_macro_roc_auc_mean,cv_macro_roc_auc_std,cv_cross_entropy_mean,cv_cross_entropy_std,cv_brier_mean,cv_brier_std,cv_ece_mean,cv_ece_std,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
sklearn,digits,13,uniform,euclidean,0.1036679744720459,0.12608623504638672,0.0015027523040771484,0.0402524471282959,0.0,0.9547944375554158,0.012041251338649885,0.9553051282050904,0.01156213639547651,0.9553051282050904,0.01156213639547651,0.9977311369710515,0.0014670880269888652,0.19846538926198595,0.059454414602868697,0.08101068067356759,0.014659575260865896,0.05629350728952315,0.005795479914981244,0.960941840544853,0.9608158996838064,0.9608158996838064,0.9959977196253738,0.27533096952530794,0.07177295638834101,0.042165242165242124
sklearn,digits,13,uniform,manhattan,0.1036679744720459,0.24599933624267578,0.0,0.054225921630859375,0.00390625,0.9572124724415458,0.014654536375549991,0.957576923076885,0.014480409128221931,0.957576923076885,0.014480409128221931,0.9987631249610569,0.0007874152596794186,0.15611687551912384,0.028527155994073333,0.0793560986634845,0.01641688284432745,0.055925747559213666,0.006012503295480813,0.966522335114281,0.96616293559688,0.96616293559688,0.995363082396374,0.3095864775695481,0.06478194170501862,0.0420227920227919
sklearn,digits,13,distance,euclidean,0.1036679744720459,0.06985640525817871,0.0,0.01595473289489746,0.0,0.9605660573544952,0.013057663317594701,0.9609076923076539,0.012678633919074226,0.9609076923076539,0.012678633919074226,0.9979992563059635,0.0014096704053260644,0.1884141520161056,0.058891449958036496,0.07497042460499932,0.013735516086077669,0.05656744284430858,0.004618673580345152,0.9665556369451413,0.9664063958403402,0.9664063958403402,0.9960187671113852,0.26684612230851473,0.06639734900058593,0.04139673056304882
sklearn,digits,13,distance,manhattan,0.1036679744720459,0.10992097854614258,0.0020024776458740234,0.04838752746582031,0.0,0.9595813908272396,0.012914929495065583,0.959976923076885,0.012659006819213775,0.959976923076885,0.012659006819213775,0.999161300953929,0.0005515254957031674,0.1453553291144459,0.026506483490622103,0.07304935658248428,0.014847291838633647,0.053400536508775666,0.005866918975692159,0.9683752555910546,0.9680147874487319,0.9680147874487319,0.9954187668976419,0.30125638726325976,0.059887473459512,0.0426330569876074
sklearn,digits,15,uniform,euclidean,0.1036679744720459,0.10353636741638184,0.0,0.03593182563781738,0.0,0.950078532865056,0.017349699728087285,0.9505333333332956,0.01701909937657453,0.9505333333332956,0.01701909937657453,0.9980000782029125,0.001510172106041326,0.19521342990893714,0.06087301705786639,0.08766882382287429,0.017175839527876435,0.06479816184995461,0.007605010767050667,0.9588740897835576,0.9588565382904827,0.9588565382904827,0.9957691032216749,0.29032571723899536,0.07993415637860082,0.04975308641975292
sklearn,digits,15,uniform,manhattan,0.1036679744720459,0.22490620613098145,0.004678964614868164,0.0546109676361084,0.0,0.9540605749156299,0.017579005761816303,0.9544999999999619,0.01728442310438098,0.9544999999999619,0.01728442310438098,0.9986168178078726,0.000825721611896635,0.168714322599767,0.02967551128722596,0.08430576810922097,0.01644308667031379,0.059825460064503864,0.008351396224669584,0.9628618720708058,0.9624592318931764,0.9624592318931764,0.9961087772819281,0.2777326200206804,0.07045267489711936,0.04802469135802474
sklearn,digits,15,distance,euclidean,0.1036679744720459,0.07366394996643066,0.0,0.028265714645385742,0.09765625,0.959764541949254,0.016383648422578976,0.9601717948717567,0.01613600072493538,0.9601717948717567,0.01613600072493538,0.9982837835082152,0.0013688998865137255,0.18347359808891434,0.05903352113733827,0.08079805234976757,0.016037169234725354,0.06451927615332498,0.007793737256590762,0.9644573669239064,0.9643784238123683,0.9643784238123683,0.9958733484649717,0.2801820875358375,0.07322861889835523,0.049771939971516195
sklearn,digits,15,distance,manhattan,0.1036679744720459,0.12213420867919922,0.0,0.05186724662780762,0.0,0.9580415815371393,0.013809121978884675,0.9584384615384234,0.013604050040880434,0.9584384615384234,0.013604050040880434,0.9990304998022437,0.0005981531851570956,0.15674674160564656,0.027556588777668513,0.07752919233636571,0.014941330842607781,0.05951931478792699,0.008686599564599546,0.9665388482406287,0.96616293559688,0.96616293559688,0.9961965030741297,0.267841754496797,0.06451595994778699,0.047791660449168494
sklearn,digits,17,uniform,euclidean,0.1036679744720459,0.12243199348449707,0.0,0.04893136024475098,0.0,0.9454239805561496,0.019073988712791288,0.9459512820512443,0.018708943039048704,0.9459512820512443,0.018708943039048704,0.9977767017963346,0.0015851383628816217,0.20946225537438537,0.06077041801066695,0.0936011870571211,0.016539493349572346,0.0673821985633563,0.010311316458973792,0.9552995048799422,0.9550842239521309,0.9550842239521309,0.996564677235447,0.25651741039658565,0.08613353838267333,0.053921568627451004
sklearn,digits,17,uniform,manhattan,0.1036679744720459,0.2387549877166748,0.0,0.06414175033569336,0.0,0.9499563395005797,0.014048345293886598,0.9504641025640648,0.013759915198582249,0.9504641025640648,0.013759915198582249,0.998442590448982,0.0008758798567459156,0.1830065351879769,0.02848956121907888,0.09113403036396187,0.01622135526977528,0.06668415041979604,0.005313136842434903,0.9628618720708058,0.9624592318931764,0.9624592318931764,0.9959914236317958,0.2902839039603834,0.07635524798154557,0.05675381263616552
