dataset,n_neighbours,weights,distance_metric,dataset_load_time_s,cv_time_s,fit_time_s,test_time_s,fit_ram_mb,cv_macro_f1,cv_macro_recall,cv_macro_sensitivity,cv_macro_roc_auc,cv_cross_entropy,cv_brier,cv_ece,test_macro_f1,test_macro_recall,test_macro_sensitivity,test_macro_roc_auc,test_cross_entropy,test_brier,test_ece
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,13,uniform,manhattan,0.00766440000734292,0.028875800024252385,0.00016120000509545207,0.0031753999937791377,0.0,0.6390331890325499,0.6999999999996328,0.6999999999996328,,0.554472865534253,0.2752324598478447,0.15824175824176123,0.8285714285706833,0.8571428571425247,0.8571428571425247,0.9973544973544973,0.33063027292730096,0.17560603168543246,0.14392059553349687
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,13,distance,euclidean,0.00766440000734292,0.05345360000501387,0.00023529998725280166,0.004902700020466,0.0,0.7290881340874008,0.7666666666662744,0.7666666666662744,,0.3222689408326033,0.15427383708257983,0.08804722242407254,0.9365079365070569,0.9285714285710603,0.9285714285710603,1.0,0.246052147751421,0.12803068895986228,0.15142704516174407
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,13,distance,manhattan,0.00766440000734292,0.0267044999927748,0.00012780001270584762,0.0020800000056624413,0.0,0.8524603174594049,0.8666666666661744,0.8666666666661744,,0.26131582805692266,0.12402323235488837,0.06685778264756781,0.9365079365070569,0.9285714285710603,0.9285714285710603,1.0,0.18469714617088503,0.09250263967451976,0.071947942432458
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,15,uniform,euclidean,0.00766440000734292,0.02586730002076365,0.00017819998902268708,0.004958699981216341,0.0,0.6399467199460662,0.6999999999996328,0.6999999999996328,,0.6645667070213029,0.31568253968253523,0.19619047619047408,0.8302808302800815,0.8571428571425247,0.8571428571425247,0.9948914431673053,0.4036662672750713,0.20157706093189742,0.1655913978494591
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,15,uniform,manhattan,0.00766440000734292,0.03377959999488667,0.0002339000056963414,0.005207699985476211,0.0,0.6733189033182299,0.7222222222218476,0.7222222222218476,,0.6306139489479186,0.30247619047618607,0.1866666666666625,0.6653061224484628,0.7142857142855247,0.7142857142855247,0.9888980113118044,0.39869366470001005,0.20157706093189504,0.16344086021505116
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,15,distance,euclidean,0.00766440000734292,0.05497609998565167,0.00023070001043379307,0.005238100013229996,0.0,0.7371689421681897,0.7666666666662744,0.7666666666662744,,0.35498078063629945,0.164363288308294,0.09893057577860828,0.9365079365070569,0.9285714285710603,0.9285714285710603,1.0,0.2725042952963226,0.13496053403747224,0.16094744996312108
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,15,distance,manhattan,0.00766440000734292,0.029702300002099946,0.0001176999940071255,0.0021357999939937145,0.0,0.841349206348314,0.8666666666661744,0.8666666666661744,,0.28229904721719706,0.1288846277983892,0.08494971764651868,0.9365079365070569,0.9285714285710603,0.9285714285710603,1.0,0.2098632197755331,0.10102242193153776,0.08818936063192116
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,17,uniform,euclidean,0.00766440000734292,0.026225400011753663,0.00016830000095069408,0.0026900000229943544,0.0,0.6555022755016138,0.6888888888885475,0.6888888888885475,,0.7325627893718606,0.34107760751358845,0.25126050420168,0.667015524157861,0.7142857142855247,0.7142857142855247,0.9863528553183726,0.466396435452899,0.22480187520928321,0.19924098671726656
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,17,uniform,manhattan,0.00766440000734292,0.03397759998915717,0.00013380000018514693,0.0025342000008095056,0.0,0.6652380952374315,0.7222222222218476,0.7222222222218476,,0.7084077421731436,0.3358378645575834,0.2075630252100802,0.6653061224484628,0.7142857142855247,0.7142857142855247,0.9828224776500638,0.46639643545289716,0.225694832012497,0.18216318785578503
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,17,distance,euclidean,0.00766440000734292,0.02528800000436604,0.0001466000103391707,0.002901100000599399,0.0,0.7371689421681897,0.7666666666662744,0.7666666666662744,,0.38420958747393064,0.17300422992616799,0.09751773200218211,0.9365079365070569,0.9285714285710603,0.9285714285710603,1.0,0.30096296855323473,0.1444812963683164,0.1418266314050891
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,17,distance,manhattan,0.00766440000734292,0.023663400002988055,0.00014789999113418162,0.0023372999858111143,0.0,0.841349206348314,0.8666666666661744,0.8666666666661744,,0.3048253527251069,0.1360140707369609,0.09273571776372083,0.9365079365070569,0.9285714285710603,0.9285714285710603,1.0,0.2329058289991752,0.10800649091642388,0.10957921121834849
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,19,uniform,euclidean,0.00766440000734292,0.03205719997640699,0.00027210000553168356,0.004135499999392778,0.0,0.5880319680313983,0.6388888888885893,0.6388888888885893,,0.8061484905538288,0.3707162643450704,0.22105263157894678,0.667015524157861,0.7142857142855247,0.7142857142855247,0.9803594234628717,0.5327231662028524,0.2530604950406541,0.23259762308998203
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,19,uniform,manhattan,0.00766440000734292,0.05215370000223629,0.00022379998699761927,0.003911300009349361,0.0,0.522222222221755,0.6166666666663744,0.6166666666663744,,0.7795832098575352,0.3652552433715873,0.17368421052631683,0.6653061224484628,0.7142857142855247,0.7142857142855247,0.9766648421820835,0.5255902208501694,0.2503797694575956,0.20713073005093147
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,19,distance,euclidean,0.00766440000734292,0.026990999991539866,0.00013699999544769526,0.002557400002842769,0.0,0.7457548007540292,0.7666666666662744,0.7666666666662744,,0.41577163139027834,0.18470628115785112,0.10006689352158979,0.7732426303848363,0.7857142857140605,0.7857142857140605,1.0,0.33223430665752246,0.15645678609733957,0.12208197567761246
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,19,distance,manhattan,0.00766440000734292,0.025590600009309128,0.00018470000941306353,0.002354600001126528,0.0,0.8457936507927448,0.8666666666661744,0.8666666666661744,,0.32742151699153543,0.14358944494362877,0.10038574018492541,0.8285714285706833,0.8571428571425247,0.8571428571425247,1.0,0.25241673118533836,0.1154403157246278,0.08097385269551699
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,21,uniform,euclidean,0.00766440000734292,0.04495480001787655,0.00035200000274926424,0.005000600009225309,0.0,0.5416683316678188,0.6166666666663744,0.6166666666663744,,0.852609747421735,0.39086491739552826,0.22993197278911479,0.6727135298558636,0.7142857142855247,0.7142857142855247,0.9766648421820835,0.5878590958779978,0.2757662204666753,0.22427035330260808
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,21,uniform,manhattan,0.00766440000734292,0.042618999985279515,0.00018489998183213174,0.0027529000071808696,0.0,0.5178876678872009,0.6166666666663744,0.6166666666663744,,0.84494116013363,0.3901522513767405,0.1993197278911555,0.6653061224484628,0.7142857142855247,0.7142857142855247,0.9561393906221493,0.5828864933029382,0.2745958598493127,0.21812596006144058
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,21,distance,euclidean,0.00766440000734292,0.05369939998490736,0.0002463999844621867,0.005695600004401058,0.0,0.7300260850253375,0.7666666666662744,0.7666666666662744,,0.4344150766573147,0.19155871193754878,0.12910022410204108,0.6727135298558636,0.7142857142855247,0.7142857142855247,1.0,0.35888932349923314,0.16704624374725496,0.1304997754368098
C:\Users\kolia\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\Scripts\LZSCC.461 Test\tests\data\zoo.csv,21,distance,manhattan,0.00766440000734292,0.05785380001179874,0.00024590000975877047,0.006558699999004602,0.0,0.8480158730149648,0.8666666666661744,0.8666666666661744,,0.3471642452758007,0.14974782167739198,0.1132421640775441,0.8285714285706833,0.8571428571425247,0.8571428571425247,1.0,0.27114470791506357,0.12236145246741537,0.110660615644991
